85.000000 1.640763 -0.126351 1.640763 -0.126351 1.640763 -0.126351 1.640763 -0.126351 1.640763 -0.126351 1.640763 -0.126351 1.640763 -0.126351 
86.000000 1.630909 -0.125593 1.630909 -0.125593 1.630909 -0.125593 1.630909 -0.125593 1.630909 -0.125593 1.630909 -0.125593 1.630909 -0.125593 
87.000000 1.621114 -0.124838 1.621114 -0.124838 1.621114 -0.124838 1.621114 -0.124838 1.621114 -0.124838 1.621114 -0.124838 1.621114 -0.124838 
88.000000 1.611377 -0.124089 1.611377 -0.124089 1.611377 -0.124089 1.611377 -0.124089 1.611377 -0.124089 1.611377 -0.124089 1.611377 -0.124089 
89.000000 1.601699 -0.123343 1.601699 -0.123343 1.601699 -0.123343 1.601699 -0.123343 1.601699 -0.123343 1.601699 -0.123343 1.601699 -0.123343 
90.000000 1.592080 -0.122602 1.592080 -0.122602 1.592080 -0.122602 1.592080 -0.122602 1.592080 -0.122602 1.592080 -0.122602 1.592080 -0.122602 
91.000000 1.582518 -0.121866 1.582518 -0.121866 1.582518 -0.121866 1.582518 -0.121866 1.582518 -0.121866 1.582518 -0.121866 1.582518 -0.121866 
92.000000 1.573013 -0.121134 1.573013 -0.121134 1.573013 -0.121134 1.573013 -0.121134 1.573013 -0.121134 1.573013 -0.121134 1.573013 -0.121134 
93.000000 1.563565 -0.120407 1.563565 -0.120407 1.563565 -0.120407 1.563565 -0.120407 1.563565 -0.120407 1.563565 -0.120407 1.563565 -0.120407 
94.000000 1.554175 -0.119683 1.554175 -0.119683 1.554175 -0.119683 1.554175 -0.119683 1.554175 -0.119683 1.554175 -0.119683 1.554175 -0.119683 
95.000000 1.544840 -0.118965 1.544840 -0.118965 1.544840 -0.118965 1.544840 -0.118965 1.544840 -0.118965 1.544840 -0.118965 1.544840 -0.118965 
96.000000 1.535562 -0.118250 1.535562 -0.118250 1.535562 -0.118250 1.535562 -0.118250 1.535562 -0.118250 1.535562 -0.118250 1.535562 -0.118250 
97.000000 1.526340 -0.117540 1.526340 -0.117540 1.526340 -0.117540 1.526340 -0.117540 1.526340 -0.117540 1.526340 -0.117540 1.526340 -0.117540 
98.000000 1.517172 -0.116834 1.517172 -0.116834 1.517172 -0.116834 1.517172 -0.116834 1.517172 -0.116834 1.517172 -0.116834 1.517172 -0.116834 
99.000000 1.508060 -0.116132 1.508060 -0.116132 1.508060 -0.116132 1.508060 -0.116132 1.508060 -0.116132 1.508060 -0.116132 1.508060 -0.116132 
100.000000 1.499003 -0.115435 1.499003 -0.115435 1.499003 -0.115435 1.499003 -0.115435 1.499003 -0.115435 1.499003 -0.115435 1.499003 -0.115435 
101.000000 1.490000 -0.114742 1.490000 -0.114742 1.490000 -0.114742 1.490000 -0.114742 1.490000 -0.114742 1.490000 -0.114742 1.490000 -0.114742 
102.000000 1.481051 -0.114052 1.481051 -0.114052 1.481051 -0.114052 1.481051 -0.114052 1.481051 -0.114052 1.481051 -0.114052 1.481051 -0.114052 
103.000000 1.472156 -0.113367 1.472156 -0.113367 1.472156 -0.113367 1.472156 -0.113367 1.472156 -0.113367 1.472156 -0.113367 1.472156 -0.113367 
